Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
21050,13-Mar-2025,5.0,0.0,0.0,0,0.0,1485.45,0.0,0.0,4575,4575,1125,1223.9,1125,1441.1,22397.2,2025-03-14,09-17-26
21050,20-Mar-2025,5.0,0.0,0.0,0,0.0,1525.2,0.0,0.0,4950,4950,750,1246.6,1725,1480.7,22397.2,2025-03-14,09-17-26
21050,27-Mar-2025,17.0,0.0,0.0,0,0.0,1540.5,0.0,0.0,5025,5250,750,1247.4,1725,1507.1,22397.2,2025-03-14,09-17-26
21050,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21050,24-Apr-2025,13.0,0.0,0.0,0,0.0,1755.6,0.049999999999954525,0.002848110278827406,4275,3450,225,1247.05,1725,1699.5,22397.2,2025-03-14,09-17-26
21050,29-May-2025,13.0,0.0,0.0,0,0.0,1905.3,0.049999999999954525,0.002624327516071619,1800,1725,1800,1307.75,1725,1946.05,22397.2,2025-03-14,09-17-26
21100,13-Mar-2025,8.0,0.0,0.0,0,0.0,1400.0,0.0,0.0,4575,4575,1125,1213.7,1125,1391.1,22397.2,2025-03-14,09-17-26
21100,20-Mar-2025,4.0,0.0,0.0,0,0.0,1542.0,0.0,0.0,3300,4950,750,1203.35,750,1422.85,22397.2,2025-03-14,09-17-26
21100,27-Mar-2025,10.0,0.0,0.0,1,0.0,1349.85,-121.35000000000014,-8.2483686786297,5325,5400,75,1311.9,75,1357.0,22397.2,2025-03-14,09-17-26
21100,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21100,24-Apr-2025,7.0,0.0,0.0,0,0.0,1709.1,0.0,0.0,4275,3525,225,1242.25,75,1574.2,22397.2,2025-03-14,09-17-26
21100,29-May-2025,8.0,0.0,0.0,0,0.0,1866.45,-0.14999999999986358,-0.008036001285752898,1800,1725,1800,1355.3,1725,1891.45,22397.2,2025-03-14,09-17-26
21150,13-Mar-2025,12.0,0.0,0.0,0,0.0,1390.85,-0.25,-0.01797138954783984,4575,4575,1125,1165.7,1125,1341.15,22397.2,2025-03-14,09-17-26
21150,20-Mar-2025,8.0,0.0,0.0,0,0.0,1308.55,0.0,0.0,4950,5025,750,1146.5,825,1305.65,22397.2,2025-03-14,09-17-26
21150,27-Mar-2025,13.0,0.0,0.0,0,0.0,1509.85,0.0,0.0,6000,6000,750,1142.2,750,1373.75,22397.2,2025-03-14,09-17-26
21150,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21150,24-Apr-2025,14.0,0.0,0.0,0,0.0,1664.5,0.0,0.0,4575,3450,225,1198.6,1725,1559.45,22397.2,2025-03-14,09-17-26
21150,29-May-2025,11.0,0.0,0.0,0,0.0,1822.7,-0.20000000000004547,-0.010971528882552277,1800,1725,1800,1304.95,1725,1847.55,22397.2,2025-03-14,09-17-26
21200,13-Mar-2025,12.0,-1.0,-7.6923076923076925,1,121.36,1350.0,130.0,10.655737704918032,3450,2925,1725,1069.65,1125,1289.0,22397.2,2025-03-14,09-17-26
